indroea;ano_hidr;aportano;qmedano;hmedano;qc;hc;ano_c;mes_c;dia_c;qci;hci;ano_ci;mes_ci;dia_ci;qcn;hcn;ano_cn;mes_cn;dia_cn;orig_dato_id
2003;1985;13.994;0.444;0.07;16.38;0.95;1986;2;17;;;;;;0.04;0;1986;6;28;1
2003;1986;5.725;0.182;0.03;4.769;0.44;1987;4;7;;;;;;0.039;0;1987;5;29;1
2003;1987;25.863;0.818;0.11;38.587;1.3;1988;1;29;;;;;;0;0;1988;8;11;1
2003;1988;0.062;0.002;0;0.254;0.06;1989;2;25;;;;;;0;0;1989;1;1;1
2003;1989;8.415;0.267;0.05;18.954;0.9;1989;12;21;;;;;;0;0;1989;10;1;1
2003;1990;11.107;0.352;0.07;7.499;0.55;1991;3;7;;;;;;0;0;1991;8;20;1
2003;1991;9.338;0.295;0.06;13.427;0.75;1992;4;3;;;;;;0;0;1992;8;5;1
2003;1992;13.364;0.424;0.09;4.132;0.4;1993;3;13;;;;;;0.085;0.02;1993;7;29;1
2003;1993;19.421;0.616;0.11;11.729;0.7;1993;10;11;;;;;;0.085;0.02;1994;7;23;1
2003;1994;;;;;;;;;;;;;;;;;;;1
2004;1928;;;;;;;;;;;;;;;;;;;1
2004;1929;;;1.78;;;;;;;;;;;;;;;;1
2004;1930;;;1.61;;;;;;;;;;;;;;;;1
2004;1931;412.2;13.035;;42.2;;1931;11;;;;;;;2.896;;1931;10;;2
2004;1932;606.64;19.236;;141.21;;1933;3;;;;;;;;;;;;2
2004;1933;532.584;16.888;;105.3;;1934;4;;;;;;;1.63;;1934;9;;2
2004;1934;605.593;19.203;;259.23;;1935;3;;;;;;;1.63;;1934;10;;2
2004;1935;1517.874;48;;310.41;;1936;5;;;;;;;5.76;;1935;10;;2
2004;1936;737.766;23.394;;143;;1937;3;;;;;;;5.9;;1937;9;;2
2004;1937;598.883;18.99;;130.38;;1937;12;;;;;;;2.57;;1938;8;;2
2004;1938;580.801;18.417;;123;;1939;1;;;;;;;1.86;;1939;8;;2
2004;1939;705.656;22.315;;91.46;;1940;2;;;;;;;6.05;;1939;10;;2
2004;1940;2720.448;86.265;;613.95;;1941;1;;;;;;;5.75;;1940;10;;2
2004;1941;1198.467;38.003;;114.13;;1941;10;;;;;;;15;;1942;8;;2
2004;1942;1105.285;35.048;1.95;117.7;2.72;1943;1;17;;;;;;13.5;1.66;1943;9;5;1
2004;1943;724.015;22.896;1.81;57.5;2.25;1943;12;23;62.5;2.3;1943;12;;7;1.5;1944;7;16;1
2004;1944;681.696;21.616;1.79;42.4;2.08;1945;2;10;67.5;2.35;1944;12;;12;1.63;1945;7;27;1
2004;1945;915.504;29.03;1.89;94.3;2.57;1946;5;6;95.7;2.58;1946;5;;13;1.65;1945;10;11;1
2004;1946;1473.026;46.709;2.08;266.232;3.59;1947;3;6;290.424;;1947;3;;19.25;1.76;1947;1;6;1
2004;1947;815.82;25.799;1.81;309.432;3.84;1948;1;30;376.824;4.23;1948;1;;7;1.5;1948;6;26;1
2004;1948;254.941;8.084;1.52;29.25;1.9;1949;9;30;41.5;2.07;1949;9;;4.5;1.4;1949;6;29;1
2004;1949;294.931;9.352;1.56;31.2;1.93;1949;10;1;31.2;1.93;1949;10;;5.5;1.44;1950;6;28;1
2004;1950;693.222;21.982;1.76;133;2.81;1951;3;19;155.64;2.95;1951;3;;3.75;1.35;1950;10;14;1
2004;1951;490.631;15.515;1.68;41.6;2.07;1952;4;16;44;;1952;4;;4.35;1.39;1952;8;20;1
2004;1952;425.213;13.483;1.64;31.2;1.93;1953;4;23;38.4;2.03;1953;4;;4.2;1.38;1953;6;2;1
2004;1953;532.911;16.898;1.71;82.5;2.48;1954;6;5;88.9;2.53;1954;6;;8.4;1.54;1953;11;18;1
2004;1954;752.017;23.846;1.81;90.2;2.54;1955;1;20;100.1;2.61;1955;1;;3;1.3;1954;10;30;1
2004;1955;1079.367;34.133;1.93;243.768;3.46;1956;5;28;255.864;3.53;1956;5;;8.4;1.54;1955;10;20;1
2004;1956;367.291;11.647;1.61;23.1;1.81;1957;2;17;25.65;1.84;1957;2;;5;1.42;1956;11;1;1
2004;1957;391.556;12.416;1.61;46.4;2.13;1958;4;6;49.8;2.17;1958;4;;3.75;1.35;1958;6;5;1
2004;1958;569.449;18.057;1.71;95.7;2.58;1958;12;21;104.9;;1958;12;;3;1.3;1958;11;23;1
2004;1959;1563.11;49.43;2.06;273.144;3.63;1960;2;19;;;;;;7;1.5;1959;11;10;1
2004;1960;941.579;29.857;1.87;179.8;3.09;1961;1;2;185;3.12;1961;1;;7;1.5;1960;10;11;1
2004;1961;1197.348;37.968;2.14;170.4;4.07;1961;11;30;178.5;;1961;11;;8.7;1.55;1962;8;23;1
2004;1962;737.294;23.379;1.89;78;2.75;1963;2;18;80.8;;1963;2;;7.4;1.5;1962;12;7;1
2004;1963;673.177;21.288;1.87;74.5;2.7;1964;2;26;;;;;;8.4;1.54;1964;9;23;1
2004;1964;409.674;12.991;1.66;75.2;2.71;1965;3;20;;;;;;5.6;1.41;1964;12;9;1
2004;1965;1464.394;46.436;2.28;178;3.97;1966;1;24;;;;;;7.5;1.57;1965;10;4;1
2004;1966;586.984;18.613;1.86;144.8;3.52;1966;11;10;;;;;;8.3;1.6;1966;10;8;1
2004;1967;1151.608;36.417;2.16;120.6;3.26;1967;11;19;121.5;3.27;1967;11;20;9.9;1.65;1968;8;20;1
2004;1968;910.518;28.872;2.02;158.7;3.67;1969;3;18;176.9;3.86;1969;3;19;8.3;1.6;1968;11;25;1
2004;1969;655.802;20.795;1.88;126.2;3.32;1970;1;13;146.6;3.54;1970;1;12;7.8;1.58;1969;12;5;1
2004;1970;533.399;16.914;1.79;75;2.72;1971;5;27;78.8;2.77;1971;5;27;6.1;1.51;1971;1;3;1
2004;1971;688.003;21.757;1.9;102.7;3.06;1972;2;14;123.4;3.29;1972;2;13;5.3;1.47;1972;6;13;1
2004;1972;509.9;16.169;1.8;53.2;2.44;1972;12;9;53.95;2.45;1972;12;9;4.94;1.45;1973;7;6;1
2004;1973;421.995;13.381;1.73;53.2;2.44;1974;1;12;57.69;2.5;1974;1;12;5.32;1.47;1974;7;10;1
2004;1974;391.986;12.43;1.67;131.81;3.38;1975;4;25;165.18;3.74;1975;4;25;3.7;1.38;1974;11;5;1
2004;1975;195.287;6.176;1.5;11.92;1.71;1976;8;2;12.99;1.74;1976;8;15;0;0.16;1976;6;9;1
2004;1976;1059.675;33.602;2.05;139.22;3.46;1977;2;23;142;3.49;1977;2;26;4.56;1.43;1976;10;23;1
2004;1977;871.794;27.644;1.99;149.39;3.57;1978;2;18;170.75;3.8;1978;2;18;6.83;1.54;1978;7;11;1
2004;1978;1066.503;33.819;2.08;208;4.14;1979;2;12;215.12;4.2;1979;2;12;6.99;1.52;1978;10;20;1
2004;1979;672.363;21.262;1.92;52.454;2.43;1980;3;31;52.454;2.43;1980;3;31;11.12;1.67;1979;12;17;1
2004;1980;456.813;14.485;1.75;37.362;2.21;1981;4;16;40.47;2.26;1981;4;16;3.48;0.92;1981;5;28;1
2004;1981;336.72;10.677;1.64;60.67;2.54;1982;1;2;70.1;2.66;1982;1;1;4.845;1.33;1982;9;25;1
2004;1982;345.525;10.957;1.65;25.617;2.01;1983;9;2;29.586;2.08;1983;8;4;5.78;1.44;1982;10;16;1
2004;1983;374.276;11.836;1.68;49.485;2.39;1984;6;7;52.454;2.43;1984;6;7;5.78;1.44;1983;12;8;1
2004;1984;633.207;20.079;1.85;165.173;3.74;1985;2;14;170.75;3.8;1985;2;14;6.02;1.46;1985;1;9;1
2004;1985;365.902;11.603;1.67;37.984;2.22;1986;2;26;39.228;2.24;1986;2;26;6.38;1.49;1985;10;18;1
2004;1986;429.492;13.619;1.73;37.842;2.25;1987;4;11;39.67;2.28;1987;4;11;6.866;1.52;1986;12;9;1
2004;1987;798.137;25.24;1.99;88.721;2.94;1988;2;1;94.087;3;1988;2;1;5.435;1.46;1987;10;5;1
2004;1988;440.943;13.982;1.74;27.384;2.06;1989;3;4;;;;;;5.881;1.48;1989;9;23;1
2004;1989;290.666;9.217;1.29;19.532;1.85;1989;12;29;20.833;1.9;1989;12;29;5.709;0.97;1990;9;29;1
2004;1990;;;;;;;;;;;;;;;;;;;1
2004;1991;;;;;;;;;;;;;;;;;;;1
2004;1992;278.356;8.827;0.65;76.237;2.14;1993;5;28;77.853;2.16;1993;5;28;3.172;0.34;1993;2;19;1
2004;1993;548.552;17.394;0.69;67.359;1.54;1994;1;12;73.486;1.62;1994;1;12;6.317;0.39;1993;12;17;1
2004;1994;417.305;13.233;0.65;33.224;1.24;1995;1;3;40.091;1.41;1995;1;3;4.571;0.32;1995;9;29;1
2004;1995;494.554;15.639;0.77;190.41;3.25;1995;12;28;207.36;3.39;1995;12;;4.5;0.27;1995;10;18;1
2004;1996;565.338;17.927;0.86;197.58;3.31;1997;1;25;214.84;3.45;1997;1;25;6.29;0.4;1996;10;14;1
2004;1997;652.882;20.703;0.93;147.21;3.66;1997;12;20;166.14;3.95;1997;12;20;9.46;0.53;1997;10;26;1
2004;1998;369.24;11.709;0.64;19.517;0.92;1999;7;28;21.088;0.97;1999;7;28;7.93;0.48;1998;12;11;1
2004;1999;405.741;12.831;0.68;37.556;1.42;2000;4;18;44.423;1.58;2000;4;18;8.149;0.49;1999;12;5;1
2004;2000;756.732;23.996;1.13;206;3.96;2001;3;6;228;4.17;2001;3;6;4.17;0.53;2000;10;10;1
2004;2001;171.712;5.445;0.61;8.9;0.79;2002;5;13;19.6;1.18;2002;2;26;3.78;0.51;2002;9;30;1
2004;2002;450.998;14.301;0.95;201;3.86;2003;2;28;259;4.46;2003;2;28;3.62;0.49;2002;10;6;1
2004;2003;662.612;20.954;0.97;89.2;2;2004;4;30;113;2.28;2004;4;30;5;0.58;2003;10;11;1
2004;2004;241.359;7.653;0.67;17.5;0.92;2005;3;24;22.5;1.03;2005;5;12;4.59;0.57;2004;11;12;1
2004;2005;251.071;7.961;0.66;38.1;1.31;2006;6;27;50.8;1.51;2006;6;26;2.69;0.49;2005;10;7;1
2004;2006;324.659;10.295;0.73;59.5;1.63;2007;5;5;71.2;1.79;2007;5;5;3.35;0.51;2007;1;29;1
2004;2007;240.344;7.6;0.7;62;1.84;2008;5;12;68.8;1.95;2008;5;12;1.75;0.51;2007;11;4;1
2004;2008;320.716;10.17;0.8;72.4;1.96;2009;2;1;76.3;2.02;2009;2;2;1.72;0.57;2008;10;17;1
2004;2009;645.619;20.472;1.01;129;2.79;2010;3;1;140;2.93;2010;3;1;1.61;0.56;2009;11;10;1
2004;2010;392.971;12.461;0.82;50.4;1.68;2011;3;19;56.8;1.79;2011;3;19;4.73;0.58;2010;12;5;1
2004;2011;153.959;4.869;0.67;9.13;0.82;2012;6;6;13.1;0.93;2012;6;12;1.61;0.52;2011;10;13;1
2004;2012;440.22;13.959;0.87;179.2;3.54;2013;4;1;199.8;3.79;2013;4;1;2.05;0.52;2012;11;27;1
2004;2013;516.301;16.372;0.95;98;2.47;2014;2;12;101.4;2.52;2014;2;12;3.62;0.59;2013;11;2;1
2004;2014;427.892;13.568;0.86;136.443;2.88;2015;3;26;150.619;3.07;2015;3;26;3.51;0.61;2014;10;25;1
2004;2015;495.002;15.654;0.91;198.307;4.02;2016;2;16;205.921;4.13;2016;2;16;2.779;0.58;2015;10;10;1
2004;2016;216.809;6.875;0.72;24.767;1.19;2017;2;7;28.829;1.29;2017;2;7;3.796;0.61;2016;11;19;1
2004;2017;384.874;12.204;0.85;73.726;2.18;2018;4;13;79.189;2.28;2018;4;13;3.055;0.58;2017;12;4;1
2004;2018;260.653;8.265;0.76;40.292;1.54;2019;4;27;42.409;1.59;2019;4;27;4.149;0.63;2018;10;29;1
2004;2019;463.049;14.643;0.91;112.457;2.82;2019;12;23;119.319;2.92;2019;12;23;3.272;0.59;2019;10;17;1
2004;2020;498.039;15.793;0.92;101.248;2.64;2021;2;12;115.36;2.86;2021;2;12;5.566;0.62;2020;10;19;1
2005;1944;;;0.4;;;;;;;;;;;;;;;;1
2005;1949;25.9;0.821;0.24;3.8;0.5;1950;5;30;3.8;0.5;1949;11;;0.23;0.11;1950;8;7;1
2005;1950;39.334;1.247;;3.8;0.5;1951;1;11;;;;;;0.11;0.3;1951;4;22;1
2005;1951;56.512;1.787;0.33;6;0.61;1952;5;12;;;;;;0.14;0.07;1952;9;10;1
2005;1952;21.868;0.693;0.22;1.574;0.37;1952;12;27;;;;;;0.06;0.03;1953;9;3;1
2005;1953;34.436;1.092;0.25;9.75;0.75;1954;2;11;10.35;0.77;1954;2;;0.14;0.07;1954;8;31;1
2005;1954;63.677;2.019;0.3;14.32;1.33;1955;1;21;16.51;1.44;1955;1;;0.35;0.07;1955;7;8;1
2005;1955;82.481;2.608;0.38;12.05;1.2;1956;3;25;15.08;1.37;1956;3;;0.62;0.12;1955;10;2;1
2005;1956;54.414;1.725;0.3;3.38;0.52;1957;5;11;3.47;0.53;1957;5;;1.31;0.24;1956;10;9;1
2005;1957;65.066;2.063;0.34;9;1;1958;4;3;9.3;1.02;1958;4;;1.1;0.2;1958;9;16;1
2005;1958;77.131;2.446;0.39;9.75;1.05;1958;12;19;10.05;1.07;1958;12;;1.22;0.22;1959;8;1;1
2005;1959;119.659;3.784;0.5;22.55;1.67;1960;1;31;22.7;1.7;1960;1;;0.86;0.16;1960;7;26;1
2005;1960;122.662;3.89;0.54;17.8;1.5;1961;1;1;18.3;1.52;1961;1;;1.6;0.29;1960;10;1;1
2005;1961;326.548;10.355;0.92;45.39;2.59;1962;4;3;45.9;;1962;4;;0.16;0.21;1962;7;26;1
2005;1962;229.318;7.272;0.49;72;1.8;1963;2;17;;;;;;0.43;0.18;1963;8;28;1
2005;1963;252.576;7.987;0.54;47.3;1.4;1964;2;24;;;;;;0.35;0.15;1964;8;21;1
2005;1964;181.41;5.752;0.48;42.15;1.25;1965;3;16;;;;;;0.33;0.21;1965;9;7;1
2005;1965;511.592;16.222;0.74;72.1;1.81;1966;2;12;;;;;;0.9;0.25;1966;9;19;1
2005;1966;315.037;9.99;0.62;36.79;1.22;1966;11;8;;;;;;0.89;0.25;1966;10;1;1
2005;1967;193.401;6.116;0.66;55.9;1.56;1967;11;18;;;;;;0.7;0.4;1967;10;1;1
2005;1968;387.742;12.295;0.65;190;3.4;1969;3;17;;;;;;1.64;0.31;1969;8;27;1
2005;1969;205.896;6.529;0.48;47.5;1.4;1970;1;8;;;;;;0.5;0.2;1970;9;14;1
2005;1970;172.181;5.46;0.41;44.68;1.35;1971;5;25;;;;;;0.18;0.09;1970;10;1;1
2005;1971;202.295;6.397;0.43;91.75;2.1;1972;2;12;;;;;;0.34;0.16;1971;10;7;1
2005;1972;171.331;5.433;0.45;56.5;1.55;1972;12;8;;;;;;0.34;0.16;1973;8;30;1
2005;1973;172.195;5.46;0.45;33.65;1.15;1974;6;29;;;;;;0.5;0.2;1974;8;11;1
2005;1974;177.563;5.63;0.45;39.03;1.25;1975;4;23;;;;;;0.34;0.16;1975;8;12;1
2005;1975;48.681;1.539;0.32;3.87;0.53;1976;2;7;4.44;0.56;1975;12;17;0;0;1976;8;22;1
2005;1976;307.275;9.744;0.62;102.48;2.37;1977;1;15;152.65;3.06;1977;1;14;0.41;0.16;1977;8;28;1
2005;1977;269.429;8.544;0.6;139.75;2.89;1978;2;17;187.75;3.5;1978;2;16;0.78;0.25;1978;8;23;1
2005;1978;207.223;6.571;0.68;79.5;2.7;1979;2;5;95.25;2.91;1979;2;;0.64;0.26;1979;8;27;1
2005;1979;161.111;5.095;0.6;23.48;1.53;1980;6;13;29.26;1.74;1980;6;13;0.79;0.28;1980;9;7;1
2005;1980;86.265;2.735;0.44;10.6;0.88;1981;4;15;10.85;0.89;1981;4;14;0.72;0.22;1981;8;27;1
2005;1981;124.127;3.936;0.44;91.575;2.43;1981;12;24;115.9;2.76;1981;12;31;0.4;0.15;1982;8;13;1
2005;1982;93.795;2.974;0.45;15.72;1.06;1982;12;13;21.715;1.23;1982;12;13;0.6;0.2;1983;8;4;1
2005;1983;161.939;5.121;0.56;36.88;1.58;1984;6;5;40.04;1.64;1984;6;5;0.84;0.24;1984;9;15;1
2005;1984;249.826;7.922;0.65;88.7;2.39;1985;2;12;123.4;2.86;1985;2;11;0.84;0.24;1985;8;30;1
2005;1985;170.43;5.404;0.53;93.025;2.45;1986;2;17;118.9;2.8;1986;2;17;0.66;0.21;1986;8;23;1
2005;1986;97.469;3.091;0.45;26.17;1.34;1987;4;9;36.88;1.58;1987;4;8;0.6;0.2;1987;9;12;1
2005;1987;211.995;6.704;0.6;40.231;1.43;1988;4;26;51.697;1.62;1988;4;26;1.284;0.26;1987;10;1;1
2005;1988;93.33;2.959;0.44;28.352;1.44;1989;4;26;28.352;1.44;1989;4;26;0.479;0.2;1989;8;16;1
2005;1989;62.522;1.983;0.35;10.971;0.91;1989;12;28;11.732;0.94;1989;12;28;0.097;0.09;1990;8;28;1
2005;1990;162.263;5.145;0.54;58.206;2.04;1991;4;16;61.76;2.1;1991;4;16;0.35;0.17;1991;9;8;1
2005;1991;95.06;3.006;0.46;33.446;1.56;1991;11;16;40.906;1.72;1991;11;16;0.35;0.17;1992;9;1;1
2005;1992;103.976;3.297;0.45;45.971;1.82;1993;5;26;53.589;1.96;1993;5;26;0.097;0.09;1993;8;20;1
2005;1993;138.499;4.392;0.49;57.021;2.02;1994;1;10;61.168;2.09;1994;1;10;0.005;0.01;1994;9;18;1
2005;1994;115.873;3.674;0.49;33.446;1.56;1995;2;15;37.085;1.64;1995;2;15;0.35;0.17;1995;8;19;1
2005;1995;217.77;6.887;0.62;81.59;2.31;1995;12;27;105.07;2.61;1995;12;;0.75;0.26;1995;10;12;1
2005;1996;;;;;;;;;;;;;;;;;;;1
2005;1997;194.66;6.173;1.05;97.94;2.84;1997;12;19;141.06;3.3;1997;12;18;0.74;0.74;1998;8;11;1
2005;1998;41.003;1.3;0.81;2.424;0.91;1999;1;19;2.424;0.91;1999;1;19;0.308;0.69;1999;8;14;1
2005;1999;78.86;2.494;0.88;19.54;1.57;2000;4;20;20.311;1.59;2000;4;20;0.204;0.67;2000;9;8;1
2005;2000;260.775;8.269;1.11;102;3.36;2001;1;27;144;4;2001;1;27;0.099;0.73;2001;8;8;1
2005;2001;27.024;0.857;0.76;1.75;0.85;2002;4;14;1.85;0.86;2002;7;8;0.053;0.63;2002;8;6;1
2005;2002;164.929;5.23;0.99;50.1;2.22;2003;1;8;59.7;2.39;2003;1;8;0.089;0.64;2003;8;13;1
2005;2003;134.596;4.256;0.98;34.3;1.92;2004;1;28;39.1;2.03;2004;1;28;0.042;0.63;2004;8;6;1
2005;2004;22.854;0.725;0.74;1.64;0.85;2004;11;1;1.65;0.85;2004;10;31;0;0.59;2005;8;8;1
2005;2005;66.525;2.109;0.84;23.3;1.68;2006;3;6;28.6;1.8;2006;3;5;0.026;0.62;2006;9;5;1
2005;2006;81.502;2.584;0.89;16.7;1.5;2007;2;25;20;1.59;2007;2;24;0.075;0.64;2006;10;2;1
2005;2007;102.479;3.241;0.89;38.9;1.87;2008;5;11;43.1;1.94;2008;5;11;0.661;0.74;2007;10;1;1
2005;2008;124.358;3.943;0.91;62.3;2.21;2009;1;24;72.4;2.35;2009;1;24;0.101;0.64;2009;8;20;1
2005;2009;219.16;6.95;1.03;94;2.58;2010;1;15;130;2.96;2010;1;15;0.4;0.71;2009;10;6;1
2005;2010;126.742;4.019;0.95;23.6;1.58;2011;2;23;28;1.67;2011;2;22;0.556;0.73;2011;8;30;1
2005;2011;35.583;1.125;0.78;3.88;0.98;2012;5;1;3.94;0.98;2012;5;1;0.169;0.66;2012;8;28;1
2005;2012;229.61;7.281;1.01;193.6;3.48;2013;3;30;244.1;3.86;2013;3;30;0.568;0.73;2013;8;24;1
2005;2013;196.171;6.221;0.99;57.1;2.14;2014;2;6;78.3;2.42;2014;2;5;0.389;0.7;2014;9;2;1
2005;2014;110.964;3.519;0.9;30.997;1.7;2015;2;16;34.91;1.78;2015;2;16;0.26;0.68;2015;8;29;1
2005;2015;209.655;6.63;0.97;145.985;3.2;2016;2;14;161.664;3.35;2016;2;14;0.293;0.68;2016;9;8;1
2005;2016;38.379;1.217;0.78;5.585;1.05;2017;2;6;5.904;1.07;2017;2;6;0.173;0.64;2017;8;20;1
2005;2017;164.379;5.212;0.98;47.748;2.27;2018;4;11;57.332;2.43;2018;3;15;0.33;0.69;2017;10;4;1
2005;2018;103.077;3.269;0.9;35.628;2.04;2019;2;1;44.98;2.23;2019;2;1;0.304;0.68;2019;8;25;1
2005;2019;164.351;5.197;0.99;72.593;2.62;2019;12;21;85.452;2.78;2019;12;21;0.382;0.7;2020;9;14;1
2005;2020;182.034;5.772;1;101.18;2.93;2021;2;10;120.077;3.12;2021;2;10;0.464;0.72;2021;8;23;1
2006;1912;;;;;;;;;;;;;;;;;;;1
2006;1913;;;;;;;;;;;;;;;;;;;1
2006;1915;;;;;;;;;;;;;;;;;;;1
2006;1916;;;0.55;;;;;;;;;;;;;;;;1
2006;1917;;;0.48;;;;;;;;;;;;;;;;1
2006;1918;;;0.46;;;;;;;;;;;;;;;;1
2006;1919;;;;;;;;;;;;;;;;;;;1
2006;1920;;;0.5;;;;;;;;;;;;;;;;1
2006;1921;;;0.51;;;;;;;;;;;;;;;;1
2006;1922;;;0.53;;;;;;;;;;;;;;;;1
2006;1923;;;0.53;;;;;;;;;;;;;;;;1
2006;1924;;;0.5;;;;;;;;;;;;;;;;1
2006;1925;;;0.54;;;;;;;;;;;;;;;;1
2006;1926;;;0.55;;;;;;;;;;;;;;;;1
2006;1927;;;0.63;;;;;;;;;;;;;;;;1
2006;1928;;;;;;;;;;;;;;;;;;;1
2006;1929;;;;;;;;;;;;;;;;;;;1
2006;1930;;;0.46;;;;;;;;;;;;;;;;1
2006;1931;35.335;1.117;;17.9;;1932;3;;;;;;;0.108;;1931;10;;2
2006;1932;118.947;3.772;;96.325;;1932;12;;;;;;;0.112;;1933;9;;2
2006;1933;45.705;1.449;;39.35;;1934;4;;;;;;;0.084;;1934;9;;2
2006;1934;25.702;0.815;;13.8;;1934;12;;;;;;;0.07;;1934;10;;2
2006;1935;;;;;;;;;;;;;;;;;;;2
2006;1936;;;;;;;;;;;;;;;;;;;2
2006;1937;;;;;;;;;;;;;;;;;;;2
2006;1938;;;;;;;;;;;;;;;;;;;2
2006;1939;;;;;;;;;;;;;;;;;;;2
2006;1940;159.267;5.05;;16.04;;1941;1;;;;;;;;;;;;2
2006;1941;40.79;1.293;;14.744;;1942;3;;;;;;;0.152;;1942;9;;2
2006;1942;98.094;3.111;0.61;19.684;1.35;1942;10;29;;;;;;0.06;0.24;1943;8;21;1
2006;1943;33.84;1.07;0.47;15.979;1.2;1944;4;7;;;;;;0.06;0.24;1944;8;18;1
2006;1944;7.935;0.252;0.34;8.075;0.88;1945;4;12;;;;;;0.04;0.22;1945;8;17;1
2006;1945;107.511;3.409;0.58;45.619;2.4;1945;11;17;;;;;;0.04;0.22;1945;10;1;1
2006;1946;56.773;1.8;0.49;35.739;2;1947;3;4;;;;;;0.06;0.24;1946;11;14;1
2006;1947;36.835;1.165;0.47;11.533;1.02;1948;5;18;;;;;;0.07;0.25;1948;9;1;1
2006;1948;26.62;0.844;0.43;11.039;1;1948;12;23;;;;;;0.05;0.23;1948;10;19;1
2006;1949;24.726;0.784;0.45;13.509;1.1;1949;12;1;;;;;;0.04;0.22;1950;9;7;1
2006;1950;41.723;1.323;0.47;17.214;1.25;1951;3;13;;;;;;0.05;0.23;1951;8;11;1
2006;1951;79.971;2.529;0.57;43.149;2.3;1952;3;31;;;;;;0.08;0.26;1951;10;6;1
2006;1952;53.177;1.686;0.5;30.799;1.8;1952;11;30;;;;;;0.02;0.2;1953;9;2;1
2006;1953;70.263;2.228;0.54;33.269;1.9;1953;12;5;33.516;;1953;12;;0.06;0.24;1954;9;3;1
2006;1954;47.38;1.502;0.49;25.859;1.6;1954;11;6;28.082;;1954;11;;0.06;0.24;1954;10;3;1
2006;1955;114.774;3.63;0.63;39.444;2.15;1956;1;17;;;;;;0.06;0.24;1956;9;3;1
2006;1956;20.665;0.655;0.43;5.111;0.76;1956;10;12;5.111;;1956;10;;0.04;0.22;1957;8;4;1
2006;1957;37.975;1.204;0.45;36.974;2.05;1958;2;14;37.715;2.08;1958;2;;0.04;0.22;1958;8;26;1
2006;1958;84.24;2.671;0.56;45.619;2.4;1958;12;19;46.36;2.43;1958;12;;0.07;0.25;1958;11;26;1
2006;1959;93.021;2.942;0.59;38.209;2.1;1960;2;17;38.703;;1960;2;;0.06;0.24;1960;9;14;1
2006;1960;47.692;1.512;0.53;18.45;1.3;1960;10;28;18.94;;1960;10;;0.1;0.28;1961;8;26;1
2006;1961;107.851;3.42;0.6;45.61;2.4;1962;1;2;45.86;2.41;1962;1;;0.07;0.25;1962;9;3;1
2006;1962;82.541;2.617;0.57;45.61;2.4;1963;1;2;;;;;;0.07;0.25;1963;8;26;1
2006;1963;99.925;3.16;0.59;48.08;2.5;1963;11;15;;;;;;0.24;0.27;1964;9;4;1
2006;1964;36.802;1.167;0.46;22.5;1.6;1965;1;30;;;;;;0.14;0.24;1965;7;28;1
2006;1965;86.803;2.752;0.61;28.6;1.7;1966;2;20;;;;;;0.24;0.26;1966;7;31;1
2006;1966;51.718;1.64;0.52;28.6;1.7;1966;10;4;;;;;;0.27;0.28;1967;8;19;1
2006;1967;42.56;1.346;0.47;11.2;1.15;1967;11;27;;;;;;0.24;0.26;1968;8;9;1
2006;1968;67.586;2.143;0.57;18.66;1.43;1969;3;18;20.9;1.5;1969;3;18;0.27;0.28;1968;10;1;1
2006;1969;61.67;1.956;0.54;33.41;1.81;1970;1;10;61.83;2.28;1970;1;10;0.26;0.27;1970;8;7;1
2006;1970;57.619;1.827;0.52;11.44;1.16;1971;4;28;29.02;1.71;1970;11;29;0.24;0.26;1970;10;31;1
2006;1971;56.153;1.776;0.51;11.2;1.15;1972;2;6;16.89;1.37;1972;2;6;0.24;0.26;1972;8;26;1
2006;1972;74.494;2.362;0.61;18.66;1.43;1972;10;6;177;4.23;1972;10;27;0.29;0.29;1973;8;4;1
2006;1973;61.349;1.945;0.72;13.14;1.32;1973;11;5;20.6;1.52;1973;11;5;0.26;0.47;1974;9;3;1
2006;1974;55.769;1.768;0.69;11.08;1.25;1975;1;15;18.9;1.48;1975;5;20;0.24;0.46;1974;10;8;1
2006;1975;38.176;1.207;0.63;6.67;1.07;1976;9;27;51;2.22;1976;9;25;0.27;0.48;1976;8;5;1
2006;1976;72.044;2.284;0.75;22.3;1.56;1976;12;31;47.75;2.15;1976;11;9;0.26;0.47;1977;8;18;1
2006;1977;78.578;2.492;0.75;21.02;1.53;1977;12;21;45.05;2.09;1977;12;21;0.19;0.42;1978;8;5;1
2006;1978;75.775;2.403;0.77;20.7;1.56;1979;2;10;56;2.32;1979;2;;0.14;0.46;1979;7;30;1
2006;1979;41.693;1.318;0.71;11.7;1.3;1979;10;15;23.08;1.62;1980;4;14;0.14;0.46;1980;7;26;1
2006;1980;10.484;0.332;0.53;8.7;1.2;1981;4;14;8.7;1.2;1981;4;14;0.04;0.38;1981;8;17;1
2006;1981;30.007;0.952;0.66;12.46;1.33;1981;12;30;31;1.8;1981;12;30;0.17;0.48;1982;8;15;1
2006;1982;33.819;1.072;0.65;19.08;1.52;1982;11;8;64.5;2.49;1982;11;6;0.14;0.46;1983;7;30;1
2006;1983;44.021;1.392;0.71;12.14;1.32;1983;11;16;40.2;2;1983;11;20;0.14;0.46;1983;10;23;1
2006;1984;49.501;1.57;0.73;15.78;1.43;1985;1;22;41.61;2.03;1985;1;22;0.14;0.46;1985;8;12;1
